Id,employee_id,employeeNo,name,gender,contactNo,email,empStatus,designation,departments,grade,increment,scale,basic,account_number,e_tin,chargeAllw,telephoneAllwance,AdditionalDesignation,dearnessAllw,houseAllw,medicalAllw,educationAllw,festivalAllw,researchAllw,newBdYrAllw,recreationAllw,otherAllw,gpf,gpfInstallment,houseDed,benevolentFund,insurance,electricity,hrdExtra,clubSubscription,assoSubscription,transportBill,telephoneBill,pensionFund,fishBill,incomeTax,donation,guestHouseRent,houseLoanInstallment_1,houseLoanInstallment_2,houseLoanInstallment_3,salaryAdjustment,revenue,otherDed,month,year
368,74,EMP00074,Employee 74,0,0198691944857,employee74@example.com,1,Lecturer,Electrical and Electronic Engineering,6,4,33109,22023,2000866104422,113822356,2085,429,,1795,187,56,940,19,272,118,70,3,525,514,215,228,335,185,54,131,119,253,23,161,29,593,402,158,1211,59,914,816,318,365,3,2025
369,74,EMP00074,Employee 74,0,0198691944857,employee74@example.com,1,Lecturer,Electrical and Electronic Engineering,6,4,33109,22023,2000866104422,113822356,2085,429,,1795,187,56,940,19,272,118,70,3,525,514,215,228,335,185,54,131,119,253,23,161,29,593,402,158,1211,59,914,816,318,365,4,2025
370,74,EMP00074,Employee 74,0,0198691944857,employee74@example.com,1,Lecturer,Electrical and Electronic Engineering,6,4,33109,22023,2000866104422,113822356,2085,429,,1795,187,56,940,19,272,118,70,3,525,514,215,228,335,185,54,131,119,253,23,161,29,593,402,158,1211,59,914,816,318,365,5,2025
371,75,EMP00075,Employee 75,1,0198461800812,employee75@example.com,2,Lecturer,Mechanical Engineering,10,5,33428,63934,2000422683747,174170047,2066,431,,1708,739,349,182,112,182,480,145,318,1651,112,250,475,250,46,56,117,44,160,197,259,19,2010,398,197,1582,77,123,74,870,136,1,2025
372,75,EMP00075,Employee 75,1,0198461800812,employee75@example.com,2,Lecturer,Mechanical Engineering,10,5,33428,63934,2000422683747,174170047,2066,431,,1708,739,349,182,112,182,480,145,318,1651,112,250,475,250,46,56,117,44,160,197,259,19,2010,398,197,1582,77,123,74,870,136,2,2025
373,75,EMP00075,Employee 75,1,0198461800812,employee75@example.com,2,Lecturer,Mechanical Engineering,10,5,33428,63934,2000422683747,174170047,2066,431,,1708,739,349,182,112,182,480,145,318,1651,112,250,475,250,46,56,117,44,160,197,259,19,2010,398,197,1582,77,123,74,870,136,3,2025
374,75,EMP00075,Employee 75,1,0198461800812,employee75@example.com,2,Lecturer,Mechanical Engineering,10,5,33428,63934,2000422683747,174170047,2066,431,,1708,739,349,182,112,182,480,145,318,1651,112,250,475,250,46,56,117,44,160,197,259,19,2010,398,197,1582,77,123,74,870,136,4,2025
375,75,EMP00075,Employee 75,1,0198461800812,employee75@example.com,2,Lecturer,Mechanical Engineering,10,5,33428,63934,2000422683747,174170047,2066,431,,1708,739,349,182,112,182,480,145,318,1651,112,250,475,250,46,56,117,44,160,197,259,19,2010,398,197,1582,77,123,74,870,136,5,2025
376,76,EMP00076,Employee 76,0,0198381534963,employee76@example.com,1,Assistant Professor,Electrical and Electronic Engineering,10,1,66850,74220,2000960075626,203902832,1885,253,,1653,2028,709,848,876,562,756,402,425,546,301,409,498,68,92,63,164,48,73,191,260,99,1625,259,125,742,1318,1009,930,640,279,1,2025
377,76,EMP00076,Employee 76,0,0198381534963,employee76@example.com,1,Assistant Professor,Electrical and Electronic Engineering,10,1,66850,74220,2000960075626,203902832,1885,253,,1653,2028,709,848,876,562,756,402,425,546,301,409,498,68,92,63,164,48,73,191,260,99,1625,259,125,742,1318,1009,930,640,279,2,2025
378,76,EMP00076,Employee 76,0,0198381534963,employee76@example.com,1,Assistant Professor,Electrical and Electronic Engineering,10,1,66850,74220,2000960075626,203902832,1885,253,,1653,2028,709,848,876,562,756,402,425,546,301,409,498,68,92,63,164,48,73,191,260,99,1625,259,125,742,1318,1009,930,640,279,3,2025
379,76,EMP00076,Employee 76,0,0198381534963,employee76@example.com,1,Assistant Professor,Electrical and Electronic Engineering,10,1,66850,74220,2000960075626,203902832,1885,253,,1653,2028,709,848,876,562,756,402,425,546,301,409,498,68,92,63,164,48,73,191,260,99,1625,259,125,742,1318,1009,930,640,279,4,2025
380,76,EMP00076,Employee 76,0,0198381534963,employee76@example.com,1,Assistant Professor,Electrical and Electronic Engineering,10,1,66850,74220,2000960075626,203902832,1885,253,,1653,2028,709,848,876,562,756,402,425,546,301,409,498,68,92,63,164,48,73,191,260,99,1625,259,125,742,1318,1009,930,640,279,5,2025
381,77,EMP00077,Employee 77,0,0198782505397,employee77@example.com,2,Lecturer,Computer Science and Engineering,9,3,33975,65603,2000157563860,396172445,1431,363,,617,2461,341,219,902,162,950,219,269,631,905,335,399,181,105,69,43,72,227,183,106,83,2297,362,440,1556,195,689,928,986,6,1,2025
382,77,EMP00077,Employee 77,0,0198782505397,employee77@example.com,2,Lecturer,Computer Science and Engineering,9,3,33975,65603,2000157563860,396172445,1431,363,,617,2461,341,219,902,162,950,219,269,631,905,335,399,181,105,69,43,72,227,183,106,83,2297,362,440,1556,195,689,928,986,6,2,2025
383,77,EMP00077,Employee 77,0,0198782505397,employee77@example.com,2,Lecturer,Computer Science and Engineering,9,3,33975,65603,2000157563860,396172445,1431,363,,617,2461,341,219,902,162,950,219,269,631,905,335,399,181,105,69,43,72,227,183,106,83,2297,362,440,1556,195,689,928,986,6,3,2025
384,77,EMP00077,Employee 77,0,0198782505397,employee77@example.com,2,Lecturer,Computer Science and Engineering,9,3,33975,65603,2000157563860,396172445,1431,363,,617,2461,341,219,902,162,950,219,269,631,905,335,399,181,105,69,43,72,227,183,106,83,2297,362,440,1556,195,689,928,986,6,4,2025
385,77,EMP00077,Employee 77,0,0198782505397,employee77@example.com,2,Lecturer,Computer Science and Engineering,9,3,33975,65603,2000157563860,396172445,1431,363,,617,2461,341,219,902,162,950,219,269,631,905,335,399,181,105,69,43,72,227,183,106,83,2297,362,440,1556,195,689,928,986,6,5,2025
386,78,EMP00078,Employee 78,0,0198193730769,employee78@example.com,2,Professor,Electrical and Electronic Engineering,8,3,74743,31918,2000667518127,902396358,1449,153,,491,895,141,312,164,313,20,81,68,1753,932,471,304,402,114,88,84,127,160,177,116,67,894,489,326,597,1014,288,592,663,60,1,2025
387,78,EMP00078,Employee 78,0,0198193730769,employee78@example.com,2,Professor,Electrical and Electronic Engineering,8,3,74743,31918,2000667518127,902396358,1449,153,,491,895,141,312,164,313,20,81,68,1753,932,471,304,402,114,88,84,127,160,177,116,67,894,489,326,597,1014,288,592,663,60,2,2025
388,78,EMP00078,Employee 78,0,0198193730769,employee78@example.com,2,Professor,Electrical and Electronic Engineering,8,3,74743,31918,2000667518127,902396358,1449,153,,491,895,141,312,164,313,20,81,68,1753,932,471,304,402,114,88,84,127,160,177,116,67,894,489,326,597,1014,288,592,663,60,3,2025
389,78,EMP00078,Employee 78,0,0198193730769,employee78@example.com,2,Professor,Electrical and Electronic Engineering,8,3,74743,31918,2000667518127,902396358,1449,153,,491,895,141,312,164,313,20,81,68,1753,932,471,304,402,114,88,84,127,160,177,116,67,894,489,326,597,1014,288,592,663,60,4,2025
390,78,EMP00078,Employee 78,0,0198193730769,employee78@example.com,2,Professor,Electrical and Electronic Engineering,8,3,74743,31918,2000667518127,902396358,1449,153,,491,895,141,312,164,313,20,81,68,1753,932,471,304,402,114,88,84,127,160,177,116,67,894,489,326,597,1014,288,592,663,60,5,2025
391,79,EMP00079,Employee 79,1,0198282732842,employee79@example.com,1,Lecturer,Computer Science and Engineering,7,5,65232,41008,2000584902497,451007685,1517,197,,609,2889,852,516,513,21,111,56,65,2889,97,143,367,434,124,166,85,75,293,58,137,98,1727,242,318,560,959,31,390,276,19,1,2025
392,79,EMP00079,Employee 79,1,0198282732842,employee79@example.com,1,Lecturer,Computer Science and Engineering,7,5,65232,41008,2000584902497,451007685,1517,197,,609,2889,852,516,513,21,111,56,65,2889,97,143,367,434,124,166,85,75,293,58,137,98,1727,242,318,560,959,31,390,276,19,2,2025
393,79,EMP00079,Employee 79,1,0198282732842,employee79@example.com,1,Lecturer,Computer Science and Engineering,7,5,65232,41008,2000584902497,451007685,1517,197,,609,2889,852,516,513,21,111,56,65,2889,97,143,367,434,124,166,85,75,293,58,137,98,1727,242,318,560,959,31,390,276,19,3,2025
394,79,EMP00079,Employee 79,1,0198282732842,employee79@example.com,1,Lecturer,Computer Science and Engineering,7,5,65232,41008,2000584902497,451007685,1517,197,,609,2889,852,516,513,21,111,56,65,2889,97,143,367,434,124,166,85,75,293,58,137,98,1727,242,318,560,959,31,390,276,19,4,2025
395,79,EMP00079,Employee 79,1,0198282732842,employee79@example.com,1,Lecturer,Computer Science and Engineering,7,5,65232,41008,2000584902497,451007685,1517,197,,609,2889,852,516,513,21,111,56,65,2889,97,143,367,434,124,166,85,75,293,58,137,98,1727,242,318,560,959,31,390,276,19,5,2025
396,80,EMP00080,Employee 80,1,0198128997485,employee80@example.com,2,Professor,Electrical and Electronic Engineering,6,7,30983,50932,2000785602894,656549845,2675,91,,781,2727,57,795,25,880,446,65,408,1783,253,386,455,43,96,41,5,166,278,88,177,42,4402,266,267,1609,7,1943,507,475,296,1,2025
397,80,EMP00080,Employee 80,1,0198128997485,employee80@example.com,2,Professor,Electrical and Electronic Engineering,6,7,30983,50932,2000785602894,656549845,2675,91,,781,2727,57,795,25,880,446,65,408,1783,253,386,455,43,96,41,5,166,278,88,177,42,4402,266,267,1609,7,1943,507,475,296,2,2025
398,80,EMP00080,Employee 80,1,0198128997485,employee80@example.com,2,Professor,Electrical and Electronic Engineering,6,7,30983,50932,2000785602894,656549845,2675,91,,781,2727,57,795,25,880,446,65,408,1783,253,386,455,43,96,41,5,166,278,88,177,42,4402,266,267,1609,7,1943,507,475,296,3,2025
399,80,EMP00080,Employee 80,1,0198128997485,employee80@example.com,2,Professor,Electrical and Electronic Engineering,6,7,30983,50932,2000785602894,656549845,2675,91,,781,2727,57,795,25,880,446,65,408,1783,253,386,455,43,96,41,5,166,278,88,177,42,4402,266,267,1609,7,1943,507,475,296,4,2025
400,80,EMP00080,Employee 80,1,0198128997485,employee80@example.com,2,Professor,Electrical and Electronic Engineering,6,7,30983,50932,2000785602894,656549845,2675,91,,781,2727,57,795,25,880,446,65,408,1783,253,386,455,43,96,41,5,166,278,88,177,42,4402,266,267,1609,7,1943,507,475,296,5,2025
401,81,EMP00081,Employee 81,0,0198367787335,employee81@example.com,1,Assistant Professor,Civil Engineering,9,7,33521,67657,2000948698171,941380307,3525,267,,385,2822,847,386,876,258,282,113,362,39,485,416,219,128,7,100,159,123,175,106,100,3,3013,365,245,1810,543,648,523,906,301,1,2025
402,81,EMP00081,Employee 81,0,0198367787335,employee81@example.com,1,Assistant Professor,Civil Engineering,9,7,33521,67657,2000948698171,941380307,3525,267,,385,2822,847,386,876,258,282,113,362,39,485,416,219,128,7,100,159,123,175,106,100,3,3013,365,245,1810,543,648,523,906,301,2,2025
403,81,EMP00081,Employee 81,0,0198367787335,employee81@example.com,1,Assistant Professor,Civil Engineering,9,7,33521,67657,2000948698171,941380307,3525,267,,385,2822,847,386,876,258,282,113,362,39,485,416,219,128,7,100,159,123,175,106,100,3,3013,365,245,1810,543,648,523,906,301,3,2025
404,81,EMP00081,Employee 81,0,0198367787335,employee81@example.com,1,Assistant Professor,Civil Engineering,9,7,33521,67657,2000948698171,941380307,3525,267,,385,2822,847,386,876,258,282,113,362,39,485,416,219,128,7,100,159,123,175,106,100,3,3013,365,245,1810,543,648,523,906,301,4,2025
405,81,EMP00081,Employee 81,0,0198367787335,employee81@example.com,1,Assistant Professor,Civil Engineering,9,7,33521,67657,2000948698171,941380307,3525,267,,385,2822,847,386,876,258,282,113,362,39,485,416,219,128,7,100,159,123,175,106,100,3,3013,365,245,1810,543,648,523,906,301,5,2025
406,82,EMP00082,Employee 82,0,0198625849588,employee82@example.com,1,Assistant Professor,Mechanical Engineering,2,3,53691,21125,2000862312414,770590522,246,127,,1818,1560,130,352,195,792,915,417,153,2692,226,188,475,476,8,115,177,133,210,59,212,87,1154,75,475,1821,985,1300,155,759,217,1,2025
407,82,EMP00082,Employee 82,0,0198625849588,employee82@example.com,1,Assistant Professor,Mechanical Engineering,2,3,53691,21125,2000862312414,770590522,246,127,,1818,1560,130,352,195,792,915,417,153,2692,226,188,475,476,8,115,177,133,210,59,212,87,1154,75,475,1821,985,1300,155,759,217,2,2025
408,82,EMP00082,Employee 82,0,0198625849588,employee82@example.com,1,Assistant Professor,Mechanical Engineering,2,3,53691,21125,2000862312414,770590522,246,127,,1818,1560,130,352,195,792,915,417,153,2692,226,188,475,476,8,115,177,133,210,59,212,87,1154,75,475,1821,985,1300,155,759,217,3,2025
409,82,EMP00082,Employee 82,0,0198625849588,employee82@example.com,1,Assistant Professor,Mechanical Engineering,2,3,53691,21125,2000862312414,770590522,246,127,,1818,1560,130,352,195,792,915,417,153,2692,226,188,475,476,8,115,177,133,210,59,212,87,1154,75,475,1821,985,1300,155,759,217,4,2025
410,82,EMP00082,Employee 82,0,0198625849588,employee82@example.com,1,Assistant Professor,Mechanical Engineering,2,3,53691,21125,2000862312414,770590522,246,127,,1818,1560,130,352,195,792,915,417,153,2692,226,188,475,476,8,115,177,133,210,59,212,87,1154,75,475,1821,985,1300,155,759,217,5,2025
411,83,EMP00083,Employee 83,0,0198830654370,employee83@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,8,26450,33230,2000921457233,588670282,2326,175,,895,2320,836,619,650,861,782,346,418,288,723,380,271,417,65,167,155,46,200,147,123,0,3830,342,127,190,1602,515,441,920,302,1,2025
412,83,EMP00083,Employee 83,0,0198830654370,employee83@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,8,26450,33230,2000921457233,588670282,2326,175,,895,2320,836,619,650,861,782,346,418,288,723,380,271,417,65,167,155,46,200,147,123,0,3830,342,127,190,1602,515,441,920,302,2,2025
413,83,EMP00083,Employee 83,0,0198830654370,employee83@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,8,26450,33230,2000921457233,588670282,2326,175,,895,2320,836,619,650,861,782,346,418,288,723,380,271,417,65,167,155,46,200,147,123,0,3830,342,127,190,1602,515,441,920,302,3,2025
414,83,EMP00083,Employee 83,0,0198830654370,employee83@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,8,26450,33230,2000921457233,588670282,2326,175,,895,2320,836,619,650,861,782,346,418,288,723,380,271,417,65,167,155,46,200,147,123,0,3830,342,127,190,1602,515,441,920,302,4,2025
415,83,EMP00083,Employee 83,0,0198830654370,employee83@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,8,26450,33230,2000921457233,588670282,2326,175,,895,2320,836,619,650,861,782,346,418,288,723,380,271,417,65,167,155,46,200,147,123,0,3830,342,127,190,1602,515,441,920,302,5,2025
416,84,EMP00084,Employee 84,0,0198394228500,employee84@example.com,1,Professor,Electrical and Electronic Engineering,9,4,70100,64333,2000139722995,908763021,459,400,,550,392,866,763,844,206,209,114,224,645,250,218,406,442,90,97,119,45,37,141,99,71,3618,146,29,1869,1530,595,880,280,423,1,2025
417,84,EMP00084,Employee 84,0,0198394228500,employee84@example.com,1,Professor,Electrical and Electronic Engineering,9,4,70100,64333,2000139722995,908763021,459,400,,550,392,866,763,844,206,209,114,224,645,250,218,406,442,90,97,119,45,37,141,99,71,3618,146,29,1869,1530,595,880,280,423,2,2025
418,84,EMP00084,Employee 84,0,0198394228500,employee84@example.com,1,Professor,Electrical and Electronic Engineering,9,4,70100,64333,2000139722995,908763021,459,400,,550,392,866,763,844,206,209,114,224,645,250,218,406,442,90,97,119,45,37,141,99,71,3618,146,29,1869,1530,595,880,280,423,3,2025
419,84,EMP00084,Employee 84,0,0198394228500,employee84@example.com,1,Professor,Electrical and Electronic Engineering,9,4,70100,64333,2000139722995,908763021,459,400,,550,392,866,763,844,206,209,114,224,645,250,218,406,442,90,97,119,45,37,141,99,71,3618,146,29,1869,1530,595,880,280,423,4,2025
420,84,EMP00084,Employee 84,0,0198394228500,employee84@example.com,1,Professor,Electrical and Electronic Engineering,9,4,70100,64333,2000139722995,908763021,459,400,,550,392,866,763,844,206,209,114,224,645,250,218,406,442,90,97,119,45,37,141,99,71,3618,146,29,1869,1530,595,880,280,423,5,2025
421,85,EMP00085,Employee 85,1,0198229009366,employee85@example.com,2,Lecturer,Civil Engineering,9,2,76941,35282,2000426585218,117016233,2331,467,,172,2810,635,374,632,507,786,430,499,397,119,421,436,316,163,167,29,8,160,88,141,74,4916,226,488,1978,333,221,40,707,67,1,2025
422,85,EMP00085,Employee 85,1,0198229009366,employee85@example.com,2,Lecturer,Civil Engineering,9,2,76941,35282,2000426585218,117016233,2331,467,,172,2810,635,374,632,507,786,430,499,397,119,421,436,316,163,167,29,8,160,88,141,74,4916,226,488,1978,333,221,40,707,67,2,2025
423,85,EMP00085,Employee 85,1,0198229009366,employee85@example.com,2,Lecturer,Civil Engineering,9,2,76941,35282,2000426585218,117016233,2331,467,,172,2810,635,374,632,507,786,430,499,397,119,421,436,316,163,167,29,8,160,88,141,74,4916,226,488,1978,333,221,40,707,67,3,2025
424,85,EMP00085,Employee 85,1,0198229009366,employee85@example.com,2,Lecturer,Civil Engineering,9,2,76941,35282,2000426585218,117016233,2331,467,,172,2810,635,374,632,507,786,430,499,397,119,421,436,316,163,167,29,8,160,88,141,74,4916,226,488,1978,333,221,40,707,67,4,2025
425,85,EMP00085,Employee 85,1,0198229009366,employee85@example.com,2,Lecturer,Civil Engineering,9,2,76941,35282,2000426585218,117016233,2331,467,,172,2810,635,374,632,507,786,430,499,397,119,421,436,316,163,167,29,8,160,88,141,74,4916,226,488,1978,333,221,40,707,67,5,2025
426,86,EMP00086,Employee 86,0,0198445349756,employee86@example.com,2,Lecturer,Civil Engineering,6,8,72350,25374,2000439169974,234503439,2524,61,,880,2479,669,267,34,778,575,493,49,1492,766,148,324,303,19,100,194,171,200,34,215,95,3136,7,300,342,1454,1447,331,437,75,1,2025
427,86,EMP00086,Employee 86,0,0198445349756,employee86@example.com,2,Lecturer,Civil Engineering,6,8,72350,25374,2000439169974,234503439,2524,61,,880,2479,669,267,34,778,575,493,49,1492,766,148,324,303,19,100,194,171,200,34,215,95,3136,7,300,342,1454,1447,331,437,75,2,2025
428,86,EMP00086,Employee 86,0,0198445349756,employee86@example.com,2,Lecturer,Civil Engineering,6,8,72350,25374,2000439169974,234503439,2524,61,,880,2479,669,267,34,778,575,493,49,1492,766,148,324,303,19,100,194,171,200,34,215,95,3136,7,300,342,1454,1447,331,437,75,3,2025
429,86,EMP00086,Employee 86,0,0198445349756,employee86@example.com,2,Lecturer,Civil Engineering,6,8,72350,25374,2000439169974,234503439,2524,61,,880,2479,669,267,34,778,575,493,49,1492,766,148,324,303,19,100,194,171,200,34,215,95,3136,7,300,342,1454,1447,331,437,75,4,2025
430,86,EMP00086,Employee 86,0,0198445349756,employee86@example.com,2,Lecturer,Civil Engineering,6,8,72350,25374,2000439169974,234503439,2524,61,,880,2479,669,267,34,778,575,493,49,1492,766,148,324,303,19,100,194,171,200,34,215,95,3136,7,300,342,1454,1447,331,437,75,5,2025
431,87,EMP00087,Employee 87,0,0198537757800,employee87@example.com,1,Professor,Electrical and Electronic Engineering,10,3,43132,36789,2000559946215,950868756,1573,275,,504,178,131,822,454,347,539,259,405,2123,940,66,341,491,193,161,90,182,256,71,86,37,2261,152,209,1936,572,779,261,729,282,1,2025
432,87,EMP00087,Employee 87,0,0198537757800,employee87@example.com,1,Professor,Electrical and Electronic Engineering,10,3,43132,36789,2000559946215,950868756,1573,275,,504,178,131,822,454,347,539,259,405,2123,940,66,341,491,193,161,90,182,256,71,86,37,2261,152,209,1936,572,779,261,729,282,2,2025
433,87,EMP00087,Employee 87,0,0198537757800,employee87@example.com,1,Professor,Electrical and Electronic Engineering,10,3,43132,36789,2000559946215,950868756,1573,275,,504,178,131,822,454,347,539,259,405,2123,940,66,341,491,193,161,90,182,256,71,86,37,2261,152,209,1936,572,779,261,729,282,3,2025
434,87,EMP00087,Employee 87,0,0198537757800,employee87@example.com,1,Professor,Electrical and Electronic Engineering,10,3,43132,36789,2000559946215,950868756,1573,275,,504,178,131,822,454,347,539,259,405,2123,940,66,341,491,193,161,90,182,256,71,86,37,2261,152,209,1936,572,779,261,729,282,4,2025
435,87,EMP00087,Employee 87,0,0198537757800,employee87@example.com,1,Professor,Electrical and Electronic Engineering,10,3,43132,36789,2000559946215,950868756,1573,275,,504,178,131,822,454,347,539,259,405,2123,940,66,341,491,193,161,90,182,256,71,86,37,2261,152,209,1936,572,779,261,729,282,5,2025
436,88,EMP00088,Employee 88,1,0198960991928,employee88@example.com,1,Professor,Civil Engineering,1,2,50119,28333,2000575796770,948119215,4796,485,,48,1325,880,189,135,554,403,379,352,601,806,340,244,432,191,61,105,106,232,264,36,48,4648,16,343,1812,818,1594,934,182,40,1,2025
437,88,EMP00088,Employee 88,1,0198960991928,employee88@example.com,1,Professor,Civil Engineering,1,2,50119,28333,2000575796770,948119215,4796,485,,48,1325,880,189,135,554,403,379,352,601,806,340,244,432,191,61,105,106,232,264,36,48,4648,16,343,1812,818,1594,934,182,40,2,2025
438,88,EMP00088,Employee 88,1,0198960991928,employee88@example.com,1,Professor,Civil Engineering,1,2,50119,28333,2000575796770,948119215,4796,485,,48,1325,880,189,135,554,403,379,352,601,806,340,244,432,191,61,105,106,232,264,36,48,4648,16,343,1812,818,1594,934,182,40,3,2025
439,88,EMP00088,Employee 88,1,0198960991928,employee88@example.com,1,Professor,Civil Engineering,1,2,50119,28333,2000575796770,948119215,4796,485,,48,1325,880,189,135,554,403,379,352,601,806,340,244,432,191,61,105,106,232,264,36,48,4648,16,343,1812,818,1594,934,182,40,4,2025
440,88,EMP00088,Employee 88,1,0198960991928,employee88@example.com,1,Professor,Civil Engineering,1,2,50119,28333,2000575796770,948119215,4796,485,,48,1325,880,189,135,554,403,379,352,601,806,340,244,432,191,61,105,106,232,264,36,48,4648,16,343,1812,818,1594,934,182,40,5,2025
441,89,EMP00089,Employee 89,1,0198968694794,employee89@example.com,2,Assistant Professor,Mechanical Engineering,3,0,64199,28210,2000791580235,668046151,4551,444,,1132,2492,239,928,300,601,102,475,249,519,152,346,173,342,157,174,176,174,145,160,126,35,593,484,146,1774,411,935,83,112,224,1,2025
442,89,EMP00089,Employee 89,1,0198968694794,employee89@example.com,2,Assistant Professor,Mechanical Engineering,3,0,64199,28210,2000791580235,668046151,4551,444,,1132,2492,239,928,300,601,102,475,249,519,152,346,173,342,157,174,176,174,145,160,126,35,593,484,146,1774,411,935,83,112,224,2,2025
443,89,EMP00089,Employee 89,1,0198968694794,employee89@example.com,2,Assistant Professor,Mechanical Engineering,3,0,64199,28210,2000791580235,668046151,4551,444,,1132,2492,239,928,300,601,102,475,249,519,152,346,173,342,157,174,176,174,145,160,126,35,593,484,146,1774,411,935,83,112,224,3,2025
444,89,EMP00089,Employee 89,1,0198968694794,employee89@example.com,2,Assistant Professor,Mechanical Engineering,3,0,64199,28210,2000791580235,668046151,4551,444,,1132,2492,239,928,300,601,102,475,249,519,152,346,173,342,157,174,176,174,145,160,126,35,593,484,146,1774,411,935,83,112,224,4,2025
445,89,EMP00089,Employee 89,1,0198968694794,employee89@example.com,2,Assistant Professor,Mechanical Engineering,3,0,64199,28210,2000791580235,668046151,4551,444,,1132,2492,239,928,300,601,102,475,249,519,152,346,173,342,157,174,176,174,145,160,126,35,593,484,146,1774,411,935,83,112,224,5,2025
446,90,EMP00090,Employee 90,0,0198549989262,employee90@example.com,1,Lecturer,Civil Engineering,7,1,57822,56636,2000867381608,728998345,2497,306,,1866,1996,265,909,209,562,117,200,376,1563,770,83,453,154,116,1,92,165,295,257,80,40,4093,267,418,234,1856,1334,812,974,473,1,2025
447,90,EMP00090,Employee 90,0,0198549989262,employee90@example.com,1,Lecturer,Civil Engineering,7,1,57822,56636,2000867381608,728998345,2497,306,,1866,1996,265,909,209,562,117,200,376,1563,770,83,453,154,116,1,92,165,295,257,80,40,4093,267,418,234,1856,1334,812,974,473,2,2025
448,90,EMP00090,Employee 90,0,0198549989262,employee90@example.com,1,Lecturer,Civil Engineering,7,1,57822,56636,2000867381608,728998345,2497,306,,1866,1996,265,909,209,562,117,200,376,1563,770,83,453,154,116,1,92,165,295,257,80,40,4093,267,418,234,1856,1334,812,974,473,3,2025
449,90,EMP00090,Employee 90,0,0198549989262,employee90@example.com,1,Lecturer,Civil Engineering,7,1,57822,56636,2000867381608,728998345,2497,306,,1866,1996,265,909,209,562,117,200,376,1563,770,83,453,154,116,1,92,165,295,257,80,40,4093,267,418,234,1856,1334,812,974,473,4,2025
450,90,EMP00090,Employee 90,0,0198549989262,employee90@example.com,1,Lecturer,Civil Engineering,7,1,57822,56636,2000867381608,728998345,2497,306,,1866,1996,265,909,209,562,117,200,376,1563,770,83,453,154,116,1,92,165,295,257,80,40,4093,267,418,234,1856,1334,812,974,473,5,2025
451,91,EMP00091,Employee 91,1,0198351867184,employee91@example.com,1,Assistant Professor,Computer Science and Engineering,9,6,70583,58392,2000389414437,510617627,2324,437,,1130,1681,419,610,428,374,72,436,485,1053,187,363,353,287,194,194,155,171,40,62,22,74,2041,312,117,1635,1403,1952,919,678,289,1,2025
452,91,EMP00091,Employee 91,1,0198351867184,employee91@example.com,1,Assistant Professor,Computer Science and Engineering,9,6,70583,58392,2000389414437,510617627,2324,437,,1130,1681,419,610,428,374,72,436,485,1053,187,363,353,287,194,194,155,171,40,62,22,74,2041,312,117,1635,1403,1952,919,678,289,2,2025
453,91,EMP00091,Employee 91,1,0198351867184,employee91@example.com,1,Assistant Professor,Computer Science and Engineering,9,6,70583,58392,2000389414437,510617627,2324,437,,1130,1681,419,610,428,374,72,436,485,1053,187,363,353,287,194,194,155,171,40,62,22,74,2041,312,117,1635,1403,1952,919,678,289,3,2025
454,91,EMP00091,Employee 91,1,0198351867184,employee91@example.com,1,Assistant Professor,Computer Science and Engineering,9,6,70583,58392,2000389414437,510617627,2324,437,,1130,1681,419,610,428,374,72,436,485,1053,187,363,353,287,194,194,155,171,40,62,22,74,2041,312,117,1635,1403,1952,919,678,289,4,2025
455,91,EMP00091,Employee 91,1,0198351867184,employee91@example.com,1,Assistant Professor,Computer Science and Engineering,9,6,70583,58392,2000389414437,510617627,2324,437,,1130,1681,419,610,428,374,72,436,485,1053,187,363,353,287,194,194,155,171,40,62,22,74,2041,312,117,1635,1403,1952,919,678,289,5,2025
456,92,EMP00092,Employee 92,0,0198712437187,employee92@example.com,1,Assistant Professor,Civil Engineering,8,0,47840,38990,2000763399571,485554194,3273,443,,913,2011,418,426,478,474,125,394,304,2928,805,63,324,391,161,175,115,183,203,30,112,49,1399,343,442,1602,74,556,771,665,154,1,2025
457,92,EMP00092,Employee 92,0,0198712437187,employee92@example.com,1,Assistant Professor,Civil Engineering,8,0,47840,38990,2000763399571,485554194,3273,443,,913,2011,418,426,478,474,125,394,304,2928,805,63,324,391,161,175,115,183,203,30,112,49,1399,343,442,1602,74,556,771,665,154,2,2025
458,92,EMP00092,Employee 92,0,0198712437187,employee92@example.com,1,Assistant Professor,Civil Engineering,8,0,47840,38990,2000763399571,485554194,3273,443,,913,2011,418,426,478,474,125,394,304,2928,805,63,324,391,161,175,115,183,203,30,112,49,1399,343,442,1602,74,556,771,665,154,3,2025
459,92,EMP00092,Employee 92,0,0198712437187,employee92@example.com,1,Assistant Professor,Civil Engineering,8,0,47840,38990,2000763399571,485554194,3273,443,,913,2011,418,426,478,474,125,394,304,2928,805,63,324,391,161,175,115,183,203,30,112,49,1399,343,442,1602,74,556,771,665,154,4,2025
